Start Time, Fri Apr 17 13:53:13 GMT-0400 2026
Energy calibration,  Offset: -15.219706535339355, Slope: 0.7653962969779968, Quadratic: 0
Live Time (s), 120
Real Time (s), 124.329614
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
503, 369.77463084459305, 1673
504, 370.54002714157104, 1561
505, 371.30542343854904, 1585
506, 372.07081973552704, 1530
507, 372.83621603250504, 1577
508, 373.60161232948303, 1468
509, 374.36700862646103, 1484
510, 375.132404923439, 1374
511, 375.897801220417, 1440
512, 376.663197517395, 1380
513, 377.428593814373, 1279
514, 378.193990111351, 1292
515, 378.959386408329, 1186
516, 379.724782705307, 1177
517, 380.490179002285, 1187
518, 381.255575299263, 1101
519, 382.020971596241, 1068
520, 382.786367893219, 1033
521, 383.551764190197, 1027
522, 384.317160487175, 1012
523, 385.082556784153, 941
524, 385.847953081131, 930
525, 386.613349378109, 926
526, 387.378745675087, 884
527, 388.144141972065, 809
528, 388.90953826904297, 790
529, 389.67493456602097, 736
530, 390.44033086299896, 779
531, 391.20572715997696, 742
532, 391.97112345695496, 731
533, 392.73651975393295, 689
534, 393.50191605091095, 727
535, 394.26731234788895, 672
536, 395.03270864486694, 637
537, 395.79810494184494, 639
538, 396.56350123882294, 616
539, 397.32889753580093, 571
540, 398.09429383277893, 614
541, 398.8596901297569, 549
542, 399.6250864267349, 581
543, 400.3904827237129, 502
544, 401.1558790206909, 573
545, 401.9212753176689, 522
546, 402.6866716146469, 493
547, 403.4520679116249, 478
548, 404.2174642086029, 459
549, 404.9828605055809, 455
550, 405.7482568025589, 480
551, 406.5136530995369, 438
552, 407.2790493965149, 399
553, 408.0444456934929, 412
554, 408.8098419904709, 394
555, 409.5752382874489, 371
556, 410.3406345844269, 355
557, 411.1060308814049, 355
558, 411.8714271783829, 342
559, 412.63682347536087, 340
560, 413.40221977233887, 332
561, 414.16761606931686, 323
562, 414.93301236629486, 318
563, 415.69840866327286, 286
564, 416.46380496025085, 284
565, 417.22920125722885, 284
566, 417.99459755420685, 282
567, 418.75999385118484, 257
568, 419.52539014816284, 252
569, 420.29078644514084, 250
570, 421.05618274211884, 231
571, 421.82157903909683, 230
572, 422.58697533607483, 207
573, 423.3523716330528, 219
574, 424.1177679300308, 188
575, 424.8831642270088, 244
576, 425.6485605239868, 196
577, 426.4139568209648, 197
578, 427.1793531179428, 203
579, 427.9447494149208, 183
580, 428.7101457118988, 179
581, 429.4755420088768, 173
582, 430.2409383058548, 169
583, 431.0063346028328, 185
584, 431.7717308998108, 173
585, 432.5371271967888, 180
586, 433.3025234937668, 179
587, 434.0679197907448, 178
588, 434.8333160877228, 178
589, 435.5987123847008, 174
590, 436.3641086816788, 158
591, 437.12950497865677, 181
592, 437.89490127563477, 147
593, 438.66029757261276, 183
594, 439.42569386959076, 163
595, 440.19109016656876, 188
596, 440.95648646354675, 170
597, 441.72188276052475, 191
598, 442.48727905750275, 150
599, 443.25267535448074, 173
600, 444.01807165145874, 183
601, 444.78346794843674, 180
602, 445.54886424541473, 174
603, 446.31426054239273, 177
604, 447.0796568393707, 168
605, 447.8450531363487, 154
606, 448.6104494333267, 164
607, 449.3758457303047, 180
608, 450.1412420272827, 178
609, 450.9066383242607, 180
610, 451.6720346212387, 187
611, 452.4374309182167, 172
612, 453.2028272151947, 174
613, 453.9682235121727, 190
614, 454.7336198091507, 163
615, 455.4990161061287, 176
616, 456.2644124031067, 141
617, 457.0298087000847, 147
618, 457.7952049970627, 158
619, 458.5606012940407, 162
620, 459.3259975910187, 158
621, 460.0913938879967, 157
622, 460.85679018497467, 153
623, 461.62218648195267, 148
624, 462.38758277893066, 151
625, 463.15297907590866, 153
626, 463.91837537288666, 133
627, 464.68377166986465, 165
628, 465.44916796684265, 144
629, 466.21456426382065, 156
630, 466.97996056079865, 129
631, 467.74535685777664, 127
632, 468.51075315475464, 148
633, 469.27614945173264, 122
634, 470.04154574871063, 145
635, 470.80694204568863, 120
636, 471.5723383426666, 135
637, 472.3377346396446, 134
638, 473.1031309366226, 129
639, 473.8685272336006, 131
640, 474.6339235305786, 130
641, 475.3993198275566, 135
642, 476.1647161245346, 127
643, 476.9301124215126, 131
644, 477.6955087184906, 129
645, 478.4609050154686, 137
646, 479.2263013124466, 133
647, 479.9916976094246, 142
648, 480.7570939064026, 130
649, 481.5224902033806, 133
650, 482.2878865003586, 130
651, 483.0532827973366, 137
652, 483.8186790943146, 139
653, 484.5840753912926, 168
654, 485.34947168827057, 146
655, 486.11486798524857, 131
656, 486.88026428222656, 166
657, 487.64566057920456, 164
658, 488.41105687618256, 182
659, 489.17645317316055, 148
660, 489.94184947013855, 202
661, 490.70724576711655, 181
662, 491.47264206409454, 161
663, 492.23803836107254, 203
664, 493.00343465805054, 187
665, 493.76883095502853, 190
666, 494.53422725200653, 172
667, 495.2996235489845, 198
668, 496.0650198459625, 193
