Start Time, Fri Apr 17 13:23:17 GMT-0400 2026
Energy calibration,  Offset: 0, Slope: 0.7465173602104187, Quadratic: 0
Live Time (s), 120
Real Time (s), 122.353276
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
451, 336.67932945489883, 232
452, 337.42584681510925, 227
453, 338.1723641753197, 220
454, 338.9188815355301, 217
455, 339.6653988957405, 235
456, 340.4119162559509, 238
457, 341.15843361616135, 226
458, 341.90495097637177, 245
459, 342.6514683365822, 248
460, 343.3979856967926, 227
461, 344.144503057003, 225
462, 344.89102041721344, 222
463, 345.63753777742386, 246
464, 346.3840551376343, 252
465, 347.1305724978447, 261
466, 347.8770898580551, 210
467, 348.62360721826553, 243
468, 349.37012457847595, 235
469, 350.11664193868637, 257
470, 350.8631592988968, 218
471, 351.6096766591072, 229
472, 352.3561940193176, 209
473, 353.10271137952805, 209
474, 353.84922873973846, 216
475, 354.5957460999489, 220
476, 355.3422634601593, 208
477, 356.0887808203697, 254
478, 356.83529818058014, 244
479, 357.58181554079056, 253
480, 358.328332901001, 246
481, 359.0748502612114, 245
482, 359.8213676214218, 251
483, 360.56788498163223, 234
484, 361.31440234184265, 213
485, 362.06091970205307, 217
486, 362.8074370622635, 223
487, 363.5539544224739, 225
488, 364.3004717826843, 230
489, 365.04698914289474, 244
490, 365.79350650310516, 217
491, 366.5400238633156, 211
492, 367.286541223526, 200
493, 368.0330585837364, 213
494, 368.77957594394684, 217
495, 369.52609330415726, 198
496, 370.2726106643677, 208
497, 371.0191280245781, 214
498, 371.7656453847885, 205
499, 372.51216274499893, 209
500, 373.25868010520935, 215
501, 374.00519746541977, 215
502, 374.7517148256302, 216
503, 375.4982321858406, 208
504, 376.244749546051, 184
505, 376.99126690626144, 208
506, 377.73778426647186, 195
507, 378.4843016266823, 211
508, 379.2308189868927, 231
509, 379.9773363471031, 209
510, 380.72385370731354, 186
511, 381.47037106752396, 198
512, 382.2168884277344, 180
513, 382.9634057879448, 180
514, 383.7099231481552, 183
515, 384.45644050836563, 213
516, 385.20295786857605, 218
517, 385.94947522878647, 186
518, 386.6959925889969, 190
519, 387.4425099492073, 171
520, 388.1890273094177, 184
521, 388.93554466962814, 188
522, 389.68206202983856, 180
523, 390.428579390049, 193
524, 391.1750967502594, 171
525, 391.9216141104698, 169
526, 392.66813147068024, 188
527, 393.41464883089066, 210
528, 394.1611661911011, 214
529, 394.9076835513115, 181
530, 395.6542009115219, 175
531, 396.40071827173233, 188
532, 397.14723563194275, 202
533, 397.89375299215317, 185
534, 398.6402703523636, 176
535, 399.386787712574, 178
536, 400.1333050727844, 204
537, 400.87982243299484, 186
538, 401.62633979320526, 176
539, 402.3728571534157, 195
540, 403.1193745136261, 165
541, 403.8658918738365, 186
542, 404.61240923404694, 169
543, 405.35892659425735, 176
544, 406.1054439544678, 206
545, 406.8519613146782, 174
546, 407.5984786748886, 186
547, 408.34499603509903, 171
548, 409.09151339530945, 170
549, 409.83803075551987, 187
550, 410.5845481157303, 190
551, 411.3310654759407, 194
552, 412.0775828361511, 173
553, 412.82410019636154, 204
554, 413.57061755657196, 173
555, 414.3171349167824, 203
556, 415.0636522769928, 212
557, 415.8101696372032, 155
558, 416.55668699741364, 185
559, 417.30320435762405, 190
560, 418.0497217178345, 180
561, 418.7962390780449, 200
562, 419.5427564382553, 164
563, 420.28927379846573, 182
564, 421.03579115867615, 192
565, 421.78230851888657, 176
566, 422.528825879097, 215
567, 423.2753432393074, 191
568, 424.0218605995178, 191
569, 424.76837795972824, 159
570, 425.51489531993866, 177
571, 426.2614126801491, 179
572, 427.0079300403595, 184
573, 427.7544474005699, 185
574, 428.50096476078033, 169
575, 429.24748212099075, 175
576, 429.9939994812012, 180
577, 430.7405168414116, 184
578, 431.487034201622, 214
579, 432.2335515618324, 193
580, 432.98006892204285, 190
581, 433.72658628225327, 168
582, 434.4731036424637, 208
583, 435.2196210026741, 186
584, 435.9661383628845, 188
585, 436.71265572309494, 179
586, 437.45917308330536, 160
587, 438.2056904435158, 197
588, 438.9522078037262, 196
589, 439.6987251639366, 187
590, 440.44524252414703, 200
591, 441.19175988435745, 196
592, 441.93827724456787, 194
593, 442.6847946047783, 195
594, 443.4313119649887, 192
595, 444.1778293251991, 162
596, 444.92434668540955, 188
597, 445.67086404561996, 165
598, 446.4173814058304, 177
599, 447.1638987660408, 172
600, 447.9104161262512, 173
601, 448.65693348646164, 183
602, 449.40345084667206, 184
603, 450.1499682068825, 167
604, 450.8964855670929, 192
605, 451.6430029273033, 169
606, 452.38952028751373, 178
607, 453.13603764772415, 171
608, 453.88255500793457, 162
609, 454.629072368145, 197
610, 455.3755897283554, 185
611, 456.1221070885658, 172
612, 456.86862444877625, 166
613, 457.61514180898666, 158
614, 458.3616591691971, 178
615, 459.1081765294075, 181
616, 459.8546938896179, 148
617, 460.60121124982834, 163
618, 461.34772861003876, 164
619, 462.0942459702492, 150
620, 462.8407633304596, 171
621, 463.58728069067, 172
622, 464.33379805088043, 157
623, 465.08031541109085, 177
624, 465.82683277130127, 165
625, 466.5733501315117, 158
626, 467.3198674917221, 155
627, 468.0663848519325, 158
628, 468.81290221214294, 133
629, 469.55941957235336, 155
630, 470.3059369325638, 142
631, 471.0524542927742, 155
632, 471.7989716529846, 147
633, 472.54548901319504, 144
634, 473.29200637340546, 132
635, 474.0385237336159, 129
636, 474.7850410938263, 132
637, 475.5315584540367, 121
638, 476.27807581424713, 138
639, 477.02459317445755, 119
640, 477.77111053466797, 123
641, 478.5176278948784, 100
642, 479.2641452550888, 130
643, 480.0106626152992, 121
644, 480.75717997550964, 114
645, 481.50369733572006, 102
646, 482.2502146959305, 117
647, 482.9967320561409, 98
648, 483.7432494163513, 125
649, 484.48976677656174, 95
650, 485.23628413677216, 101
651, 485.9828014969826, 114
652, 486.729318857193, 107
653, 487.4758362174034, 92
654, 488.22235357761383, 107
655, 488.96887093782425, 101
656, 489.71538829803467, 105
657, 490.4619056582451, 90
658, 491.2084230184555, 107
659, 491.9549403786659, 101
660, 492.70145773887634, 85
661, 493.44797509908676, 85
662, 494.1944924592972, 99
663, 494.9410098195076, 82
664, 495.687527179718, 94
665, 496.43404453992844, 82
666, 497.18056190013885, 73
667, 497.9270792603493, 80
668, 498.6735966205597, 87
669, 499.4201139807701, 93
670, 500.16663134098053, 76
671, 500.91314870119095, 87
672, 501.65966606140137, 73
673, 502.4061834216118, 80
674, 503.1527007818222, 67
675, 503.8992181420326, 81
676, 504.64573550224304, 77
677, 505.39225286245346, 86
678, 506.1387702226639, 82
679, 506.8852875828743, 83
680, 507.6318049430847, 77
681, 508.37832230329514, 61
682, 509.12483966350555, 87
683, 509.871357023716, 60
684, 510.6178743839264, 77
685, 511.3643917441368, 68
686, 512.1109091043472, 56
687, 512.8574264645576, 77
688, 513.6039438247681, 74
689, 514.3504611849785, 70
690, 515.0969785451889, 69
691, 515.8434959053993, 57
692, 516.5900132656097, 61
693, 517.3365306258202, 63
694, 518.0830479860306, 44
695, 518.829565346241, 65
696, 519.5760827064514, 65
697, 520.3226000666618, 66
698, 521.0691174268723, 67
699, 521.8156347870827, 69
700, 522.5621521472931, 54
701, 523.3086695075035, 63
702, 524.0551868677139, 49
703, 524.8017042279243, 76
704, 525.5482215881348, 73
705, 526.2947389483452, 64
706, 527.0412563085556, 65
707, 527.787773668766, 54
708, 528.5342910289764, 60
709, 529.2808083891869, 55
710, 530.0273257493973, 59
711, 530.7738431096077, 67
712, 531.5203604698181, 50
713, 532.2668778300285, 75
714, 533.013395190239, 53
715, 533.7599125504494, 57
716, 534.5064299106598, 61
717, 535.2529472708702, 47
718, 535.9994646310806, 75
719, 536.745981991291, 53
720, 537.4924993515015, 60
721, 538.2390167117119, 52
722, 538.9855340719223, 52
723, 539.7320514321327, 51
724, 540.4785687923431, 37
725, 541.2250861525536, 47
726, 541.971603512764, 58
727, 542.7181208729744, 45
728, 543.4646382331848, 50
729, 544.2111555933952, 41
730, 544.9576729536057, 53
731, 545.7041903138161, 48
732, 546.4507076740265, 66
733, 547.1972250342369, 46
734, 547.9437423944473, 47
735, 548.6902597546577, 58
736, 549.4367771148682, 35
737, 550.1832944750786, 43
738, 550.929811835289, 56
739, 551.6763291954994, 58
740, 552.4228465557098, 58
741, 553.1693639159203, 63
742, 553.9158812761307, 52
743, 554.6623986363411, 50
744, 555.4089159965515, 51
745, 556.1554333567619, 49
746, 556.9019507169724, 45
747, 557.6484680771828, 46
748, 558.3949854373932, 56
749, 559.1415027976036, 41
750, 559.888020157814, 61
751, 560.6345375180244, 52
752, 561.3810548782349, 41
753, 562.1275722384453, 58
754, 562.8740895986557, 41
755, 563.6206069588661, 51
756, 564.3671243190765, 50
757, 565.113641679287, 54
758, 565.8601590394974, 59
759, 566.6066763997078, 46
760, 567.3531937599182, 52
761, 568.0997111201286, 46
762, 568.846228480339, 45
763, 569.5927458405495, 57
764, 570.3392632007599, 52
765, 571.0857805609703, 41
766, 571.8322979211807, 52
767, 572.5788152813911, 52
768, 573.3253326416016, 54
769, 574.071850001812, 41
770, 574.8183673620224, 56
771, 575.5648847222328, 54
772, 576.3114020824432, 50
773, 577.0579194426537, 47
774, 577.8044368028641, 54
775, 578.5509541630745, 53
776, 579.2974715232849, 51
777, 580.0439888834953, 60
778, 580.7905062437057, 44
779, 581.5370236039162, 50
780, 582.2835409641266, 49
781, 583.030058324337, 54
782, 583.7765756845474, 48
783, 584.5230930447578, 50
784, 585.2696104049683, 50
785, 586.0161277651787, 65
786, 586.7626451253891, 60
787, 587.5091624855995, 53
788, 588.2556798458099, 59
789, 589.0021972060204, 67
790, 589.7487145662308, 74
791, 590.4952319264412, 53
792, 591.2417492866516, 56
793, 591.988266646862, 60
794, 592.7347840070724, 77
795, 593.4813013672829, 70
796, 594.2278187274933, 64
797, 594.9743360877037, 82
798, 595.7208534479141, 85
799, 596.4673708081245, 86
800, 597.213888168335, 63
801, 597.9604055285454, 79
802, 598.7069228887558, 71
803, 599.4534402489662, 96
804, 600.1999576091766, 83
805, 600.946474969387, 77
806, 601.6929923295975, 103
807, 602.4395096898079, 112
808, 603.1860270500183, 111
809, 603.9325444102287, 113
810, 604.6790617704391, 121
811, 605.4255791306496, 142
812, 606.17209649086, 128
813, 606.9186138510704, 151
814, 607.6651312112808, 135
815, 608.4116485714912, 155
816, 609.1581659317017, 147
817, 609.9046832919121, 158
818, 610.6512006521225, 173
819, 611.3977180123329, 193
820, 612.1442353725433, 181
821, 612.8907527327538, 199
822, 613.6372700929642, 221
823, 614.3837874531746, 215
824, 615.130304813385, 238
825, 615.8768221735954, 235
